credit_policy,purpose,int_rate,installment,log_annual_inc,dti,fico,days.with.cr.line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid
1,debt_consolidation,0.088,1023.49,240000,37.41,714,2311.041667,186899,0.417,0,0,0,1
1,credit_card,0.088,168.08,53000,28.24,719,5018.041667,5663,0.17,1,0,0,1
1,credit_card,0.065,1225.24,352000,4.27,724,5430,29084,0.462,0,0,0,1
1,debt_consolidation,0.143,121,98000,25.21,694,1470,22135,0.514,3,0,0,1
1,credit_card,0.103,813.58,79500,27.71,699,1530.041667,25520,0.795,0,0,0,1
1,debt_consolidation,0.131,683.83,38000,44.88,689,4709,25150,0.85,0,0,0,1
1,credit_card,0.088,159.35,142000,37.72,689,7109.041667,41019,0.435,1,0,0,1
1,debt_consolidation,0.206,450.26,75000,21.97,674,1139,15959,0.657,2,1,0,1
1,major_purchase,0.206,938.03,43500,14.9,724,6179,6904,0.2,1,0,0,1
1,credit_card,0.088,451.89,52000,59.29,694,3455.041667,26235,0.607,0,0,0,1
1,debt_consolidation,0.152,250.44,30000,9.4,694,7230,7201,0.293,0,2,0,1
1,debt_consolidation,0.124,572.97,87000,24.39,779,3420.041667,2336,0.04,1,0,0,1
1,debt_consolidation,0.11,407.72,130000,24.01,724,6839.041667,14721,0.185,1,1,0,1
1,debt_consolidation,0.088,533.55,74000,12.93,704,4349,3234,0.183,0,0,0,1
1,debt_consolidation,0.076,155.67,75000,6.38,769,2519,7870,0.064,3,0,0,1
1,debt_consolidation,0.088,348.83,100000,21.61,694,6780.041667,16881,0.504,0,0,0,1
1,debt_consolidation,0.231,493.89,39000,21.69,664,5167,6694,0.788,0,1,0,1
1,credit_card,0.152,478.33,70000,24.19,674,3330,13216,0.726,0,2,0,1
1,credit_card,0.082,377.09,140000,15.41,739,1601.041667,32656,0.308,1,0,0,1
1,debt_consolidation,0.11,785.96,85000,23.63,694,2579,31150,0.531,1,0,0,1
1,debt_consolidation,0.131,341.92,22000,28.21,709,5489,10927,0.425,0,0,0,1
1,debt_consolidation,0.288,626.96,270000,9.06,664,4080.041667,25724,0.605,2,0,0,1
1,credit_card,0.206,331,165000,31.74,699,5790,20381,0.629,2,0,0,1
1,debt_consolidation,0.17,264.54,116000,23.19,699,3034.041667,8070,0.747,2,0,0,1
1,debt_consolidation,0.206,449.34,65000,20.22,664,3840.041667,11434,0.555,1,3,0,1
1,debt_consolidation,0.206,262.12,70000,21.74,674,8190.041667,11199,0.528,0,0,0,1
1,debt_consolidation,0.143,137.3,72000,16.27,694,5790,5677,0.239,1,0,0,1
1,debt_consolidation,0.088,1268.46,226864,29.53,704,2849,28284,0.75,1,0,0,1
1,debt_consolidation,0.065,588.12,170000,15.25,749,6007.041667,0,0,1,0,0,1
1,credit_card,0.177,1005.67,171000,24.48,704,5700.041667,38249,0.719,0,0,0,1
1,major_purchase,0.17,528.17,46000,33.47,729,4470.041667,1392,0.13,0,0,0,1
1,credit_card,0.065,1225.24,220000,21.07,709,1848,83245,0.477,0,0,0,1
1,credit_card,0.152,221.75,38000,10.87,684,5519,4939,0.371,1,0,0,1
1,debt_consolidation,0.124,343.45,45000,28.21,704,5340.041667,347,0.014,0,1,0,1
1,home_improvement,0.257,802.81,225000,11.31,694,2190,204130,0.434,0,1,0,1
1,credit_card,0.206,678.07,90000,32.2,694,5280.041667,28997,0.646,0,0,0,1
1,credit_card,0.143,223.11,65000,33.73,709,3300,27759,0.507,0,0,0,1
1,debt_consolidation,0.161,487.64,63000,14.74,729,8519.041667,5032,0.12,1,0,1,1
1,credit_card,0.161,682.7,85000,25.95,719,5160,30853,0.666,1,0,0,1
1,debt_consolidation,0.082,1005.58,110000,22.29,734,4800,18852,0.326,0,0,0,1
1,credit_card,0.103,206.7,52000,30.53,729,2010.041667,2951,0.351,1,1,0,1
1,debt_consolidation,0.082,234.23,34000,18.99,819,1410,46300,0.207,0,0,0,1
1,credit_card,0.07,432.41,70000,17.11,759,8820,3706,0.267,0,0,0,1
1,credit_card,0.065,612.62,122835,21.4,729,2485.041667,17377,0.548,0,0,0,1
1,home_improvement,0.103,227.48,150000,15.08,774,1949.041667,15829,0.217,0,0,0,1
1,credit_card,0.065,490.1,70000,24.19,734,3149.041667,24098,0.491,0,0,0,1
1,debt_consolidation,0.11,654.97,60000,35.5,729,1949.041667,16713,0.302,0,0,0,1
1,debt_consolidation,0.065,612.62,80000,26.79,794,2550,21709,0.32,0,0,0,1
1,credit_card,0.117,729.24,71000,20.84,729,4410,32751,0.744,0,0,0,1
1,debt_consolidation,0.131,363.57,56000,13.76,724,4529.041667,6874,0.234,0,1,1,1
1,debt_consolidation,0.177,360.23,45000,28.91,679,3329,8349,0.605,0,0,0,1
1,credit_card,0.088,475.68,100000,7.55,689,4830.041667,10253,0.155,0,0,0,1
1,debt_consolidation,0.103,324.23,55000,66.57,724,4140.041667,23765,0.344,1,1,0,1
1,debt_consolidation,0.131,820.59,105000,25.31,694,2609,38524,0.649,0,0,0,1
1,home_improvement,0.082,606.45,175000,18.86,754,3899.041667,6155,0.055,1,0,0,1
1,debt_consolidation,0.231,619.78,61000,21.76,664,4559.041667,4954,0.431,3,0,1,1
1,debt_consolidation,0.124,477.57,28000,30.26,724,1620.041667,3791,0.743,0,0,0,1
1,debt_consolidation,0.177,540.34,135000,8.81,669,7560.041667,33880,0.503,0,0,0,1
1,debt_consolidation,0.082,213.86,80000,20.03,684,9659.041667,8438,0.142,0,0,1,1
1,debt_consolidation,0.143,373.62,48300,12.29,669,2429.041667,7260,0.504,0,3,0,1
1,credit_card,0.082,213.69,50000,4.97,709,4560.041667,6816,0.733,0,0,0,1
1,debt_consolidation,0.07,555.96,35000,26.65,809,3600,14835,0.198,0,0,0,1
1,credit_card,0.131,1205.1,92000,31.48,719,1800,39633,0.833,0,0,0,1
1,debt_consolidation,0.231,343.79,102000,28.01,719,2640.041667,8171,0.274,0,0,0,1
1,debt_consolidation,0.11,217.53,79000,18.41,719,5160,15884,0.458,0,0,0,1
1,home_improvement,0.065,1072.08,190000,5.57,824,13109,5538,0.039,0,0,0,1
1,credit_card,0.082,611.03,325000,9.98,749,6209,27157,0.235,1,0,0,1
1,debt_consolidation,0.07,262.54,60000,10.36,719,4919.041667,11646,0.229,1,0,0,1
1,debt_consolidation,0.088,951.35,62000,42.95,709,4710,11889,0.493,1,0,1,1
1,credit_card,0.124,887.76,125000,15.41,714,2340.041667,216,0.01,1,1,0,1
1,debt_consolidation,0.186,661.96,68000,43.4,669,6690.041667,37082,0.719,1,0,0,1
1,debt_consolidation,0.065,643.25,100000,9.6,789,2970,22271,0.3,0,0,0,1
1,debt_consolidation,0.117,229.83,54000,32.66,759,2763.041667,7045,0.078,1,0,0,1
1,debt_consolidation,0.11,740.13,38000,22.33,804,6392.041667,562,0.03,0,0,0,1
1,debt_consolidation,0.07,311.96,74747,20.15,774,1290.041667,12414,0.097,3,0,0,1
1,home_improvement,0.11,870.1,75000,19.62,779,3269,11987,0.171,1,0,0,1
1,debt_consolidation,0.131,273.53,96000,17.25,724,8159.041667,1589,0.212,2,0,0,1
1,debt_consolidation,0.082,188.55,55000,10.28,799,3809.041667,2811,0.045,0,0,0,1
1,debt_consolidation,0.065,367.57,65000,7,774,2399.041667,5884,0.331,0,0,0,1
1,debt_consolidation,0.124,628.52,130000,29.93,709,2130,7160,0.465,1,0,1,1
1,debt_consolidation,0.257,938.45,22098.06,32.54,719,4590.041667,9677,0.75,0,0,0,1
1,other,0.17,142.52,104000,18.2,714,4464,11711,0.19,3,0,0,1
1,debt_consolidation,0.152,678.27,32000,27.79,699,2520,11949,0.566,0,0,0,1
1,credit_card,0.161,140.87,28000,19.59,669,2849,8301,0.446,0,0,0,1
1,debt_consolidation,0.177,684.42,110000,8.58,674,4319,22641,0.716,0,0,0,1
1,debt_consolidation,0.082,203.68,55000,20.55,794,2550,5815,0.135,0,0,0,1
1,debt_consolidation,0.131,484.95,90000,15.63,744,5970.041667,11599,0.156,1,1,0,1
1,debt_consolidation,0.231,564.39,80000,31.38,689,6150,4740,0.208,2,1,0,1
1,debt_consolidation,0.07,1235.45,209000,19.84,769,9150,18615,0.192,0,0,0,1
1,debt_consolidation,0.161,682.7,98000,23.27,674,5100,9429,0.259,2,0,1,1
1,debt_consolidation,0.206,321.62,25000,21.65,714,5250.041667,3234,0.109,1,0,0,1
1,debt_consolidation,0.131,286.73,55000,38.27,704,4260.041667,9948,0.444,0,1,0,1
1,credit_card,0.082,814.7,140431,21.73,704,5940.041667,71817,0.51,2,0,0,1
1,debt_consolidation,0.065,612.62,92000,26.58,749,5250.041667,22271,0.209,0,0,0,1
1,credit_card,0.131,727.14,200000,14.03,764,3420.041667,0,0,0,0,0,1
1,credit_card,0.177,505.05,128000,37.07,669,9480,65512,0.64,2,0,0,1
1,debt_consolidation,0.206,284.76,24000,21.1,724,4800,9123,0.413,2,0,0,1
1,debt_consolidation,0.082,600.99,90000,22.35,734,5129,10116,0.38,0,0,0,1
1,debt_consolidation,0.076,467.01,73848,29.15,734,4919.041667,30639,0.627,0,0,0,1
1,debt_consolidation,0.088,144.29,80000,13.49,694,4439,8576,0.502,0,0,0,1
1,debt_consolidation,0.257,1082.82,130000,14.13,684,7619,44769,0.407,1,0,0,1
1,debt_consolidation,0.124,300.66,39672,23.29,704,5999.041667,8422,0.306,1,0,0,1
1,debt_consolidation,0.088,507.39,94000,36.92,724,6629,11673,0.758,0,0,0,1
1,home_improvement,0.082,501.22,100000,5.89,714,3946,165,0.003,2,0,0,1
1,moving,0.17,794.43,150000,12.11,674,2729.041667,48529,0.864,0,0,1,1
1,credit_card,0.152,695.66,116716,28.59,674,5069,53327,0.919,1,0,0,1
1,credit_card,0.088,1006.05,140000,20.95,714,6330.041667,55429,0.318,2,0,0,1
1,debt_consolidation,0.143,234.25,52000,6.05,689,1560.041667,6874,0.31,0,1,0,1
1,home_improvement,0.07,1137.39,110000,12.32,769,2940,7211,0.056,3,0,0,1
1,debt_consolidation,0.065,551.36,61000,20.52,729,5569,10878,0.205,0,0,0,1
1,debt_consolidation,0.124,561.18,48000,25.98,744,4980.041667,27775,0.196,2,0,0,1
1,debt_consolidation,0.17,739.19,175000,30.82,704,5400,47018,0.569,0,0,0,1
1,debt_consolidation,0.088,1011.6,81950,28.8,714,7800.041667,16655,0.694,0,0,0,1
1,credit_card,0.117,685.05,200000,17.55,719,5580.041667,26747,0.278,0,0,0,1
1,credit_card,0.152,325.26,64000,8.31,704,6270,12952,0.38,1,0,0,1
1,debt_consolidation,0.17,178.14,9000,147.07,699,7710,104,0.011,3,0,0,1
1,debt_consolidation,0.131,484.95,66000,23.95,704,2580,18886,0.878,0,0,0,1
1,debt_consolidation,0.177,1010.09,46000,25.41,734,3480.041667,6523,0.153,2,0,0,1
1,debt_consolidation,0.161,1187.67,75000,28.93,674,6329.041667,23419,0.822,0,0,0,1
1,credit_card,0.152,693.57,98600,36.04,709,5009.041667,20327,0.271,1,0,0,1
1,debt_consolidation,0.065,306.31,77000,29.15,784,6539,30314,0.117,1,0,0,1
1,home_improvement,0.206,381.94,20000,19.75,759,4290.041667,3026,0.216,0,0,0,1
1,credit_card,0.07,151.35,54000,9.18,669,9960.041667,9259,0.386,0,0,0,1
1,debt_consolidation,0.131,592.65,60000,34.18,689,7230,61042,0.748,0,0,0,1
1,debt_consolidation,0.206,427.48,150000,14.45,679,5010.041667,64648,0.499,0,0,0,1
1,debt_consolidation,0.206,897.16,70000,29.85,734,2580,21925,0.664,0,0,0,1
1,other,0.124,493.84,78000,19,734,8160.041667,19803,0.619,0,0,0,1
1,debt_consolidation,0.257,391.02,54000,32,739,4619.041667,8628,0.654,0,0,0,1
1,other,0.082,321.3,80000,18.84,784,10199,3466,0.055,1,0,0,1
1,credit_card,0.103,256.92,50000,30.34,789,8369,19056,0.17,0,0,0,1
1,credit_card,0.103,296,80000,7.45,749,3539.041667,5794,0.084,0,0,0,1
1,debt_consolidation,0.065,287.93,55000,12.63,779,2670.041667,6223,0.292,0,0,0,1
1,credit_card,0.103,299.74,68000,10.47,684,4412,14461,0.437,0,1,0,1
1,other,0.124,224.48,80000,26.88,729,3707,10224,0.288,1,0,0,1
1,credit_card,0.152,258.27,70000,32.18,694,7089.041667,21132,0.535,0,0,1,1
1,credit_card,0.131,683.83,200000,17.45,699,9179,20801,0.475,0,0,1,1
1,debt_consolidation,0.065,640.95,114000,27.04,744,4379,23320,0.239,1,0,0,1
1,debt_consolidation,0.231,282.2,138000,11.77,669,9029.041667,18044,0.389,1,1,0,1
1,credit_card,0.17,963.24,210000,30.53,689,7380,41788,0.559,0,0,1,1
1,debt_consolidation,0.103,226.96,32000,37.21,739,3540.041667,4327,0.1,0,1,1,1
1,debt_consolidation,0.206,804.03,86136,29.19,709,7260,47203,0.502,1,0,0,1
1,credit_card,0.088,809.44,41645,29.05,669,3870.041667,18748,0.625,0,0,1,1
1,debt_consolidation,0.082,611.03,200000,14.53,804,1230.041667,43336,0.32,0,0,0,1
1,debt_consolidation,0.082,814.7,177000,25.09,734,5820,50595,0.54,0,0,0,1
1,home_improvement,0.082,305.52,48350,4.84,794,5010.041667,8557,0.084,1,0,0,1
1,debt_consolidation,0.124,897.89,60000,3.78,759,3630,0,0,0,0,0,1
1,debt_consolidation,0.206,509.22,55000,20.99,699,5430,12232,0.51,0,0,0,1
1,credit_card,0.065,247.35,180000,13.04,739,6509,48354,0.519,0,0,1,1
1,debt_consolidation,0.11,227.32,150000,15.59,759,4652.041667,2744,0.032,1,0,0,1
1,debt_consolidation,0.11,555.23,75457,18.13,739,4918.041667,4317,0.175,0,0,1,1
1,debt_consolidation,0.152,369.57,45000,21.17,664,6300.041667,2113,0.604,0,0,0,1
1,debt_consolidation,0.117,488.37,60000,18.58,804,2580,82,0.004,1,0,0,1
1,major_purchase,0.124,333.91,83000,23.03,719,5836,11044,0.373,0,0,0,1
1,debt_consolidation,0.231,849.29,130000,27.73,694,1469,31973,0.224,3,0,0,1
1,debt_consolidation,0.082,99.78,25000,18.1,714,4079,5867,0.19,0,0,0,1
1,credit_card,0.143,720.8,39600,34.88,699,2490,20116,0.675,0,0,0,1
1,credit_card,0.103,554.43,100000,26.19,749,5490,63939,0.295,0,1,0,1
1,debt_consolidation,0.17,248.26,125000,19.01,684,8476,12079,0.66,0,0,0,1
1,other,0.143,218.82,52062,28.65,714,1709.041667,9831,0.517,0,0,1,1
1,debt_consolidation,0.131,188.91,17400,38,729,2309.041667,8613,0.629,1,0,0,1
1,credit_card,0.076,458.45,69000,19.55,724,6329.041667,15661,0.358,1,0,0,1
1,debt_consolidation,0.206,636.56,95000,34.64,719,8100,43897,0.34,0,0,0,1
1,credit_card,0.117,661.52,37000,13.46,689,4080,20007,0.99,0,0,0,1
1,debt_consolidation,0.117,1323.04,150000,27.5,699,2010.041667,43932,0.628,1,0,0,1
1,other,0.076,311.34,50000,8.11,719,3030.041667,21033,0.283,0,0,0,1
1,credit_card,0.11,696.72,66000,33.53,709,3285,14743,0.507,1,0,0,1
1,debt_consolidation,0.17,285.03,62000,25.87,704,5099,6823,0.35,2,0,0,1
1,credit_card,0.07,308.87,13387,42.96,779,5040.041667,9564,0.339,0,0,0,1
1,debt_consolidation,0.206,684.3,17095,24.09,689,5760.041667,12650,0.757,0,0,0,1
1,car,0.076,311.34,65000,13.28,779,9570,3476,0.08,2,0,0,1
1,debt_consolidation,0.065,765.77,110000,14.15,744,10860,36468,0.329,2,0,0,1
1,debt_consolidation,0.131,911.77,130000,1.12,694,12554.04167,6915,0.163,0,0,1,1
1,debt_consolidation,0.161,877.75,122000,27.26,699,1530,26264,0.87,1,0,0,1
1,debt_consolidation,0.131,605.76,102400,10.03,714,3408.041667,14788,0.004,0,0,0,1
1,debt_consolidation,0.065,306.31,48000,11.35,779,6929,19613,0.325,0,0,0,1
1,debt_consolidation,0.11,870.1,140000,10.23,734,3346,20131,0.255,1,0,0,1
1,credit_card,0.206,135.74,40000,19.77,679,4530.041667,4661,0.656,2,0,0,1
1,debt_consolidation,0.257,446.01,82000,39.12,679,3540.041667,56209,0.753,0,0,0,1
1,debt_consolidation,0.088,1067.89,400000,12.96,724,4890.041667,75228,0.73,2,0,0,1
1,debt_consolidation,0.082,814.7,82215,31.25,829,3420.041667,1695,0.014,0,0,0,1
1,debt_consolidation,0.124,853,145600,33.09,784,4680,12895,0.183,2,0,0,1
1,credit_card,0.177,360.23,95000,11.85,669,2670.041667,11163,0.634,0,8,0,1
1,debt_consolidation,0.117,590.41,120000,21.39,739,2490,13564,0.143,1,0,1,1
1,debt_consolidation,0.088,634.23,110000,30.37,759,5760.041667,36907,0.543,3,0,0,1
1,debt_consolidation,0.088,539.1,45280,19.24,734,3479.041667,3882,0.176,0,0,0,1
1,debt_consolidation,0.231,286.43,24600,33.17,669,1290.041667,9929,0.525,0,0,0,1
1,credit_card,0.082,305.52,55000,26.07,769,1830,10032,0.18,1,0,0,1
1,credit_card,0.186,1093.93,185000,31.64,699,4140.041667,83523,0.705,0,0,0,1
1,debt_consolidation,0.082,97.42,43650,20.24,739,4620.041667,2112,0.069,0,0,1,1
1,house,0.082,726.61,120000,14.47,774,2981,4472,0.033,1,0,0,1
1,debt_consolidation,0.131,455.39,80000,19.77,704,4800,12017,0.143,2,1,0,1
1,debt_consolidation,0.231,927.71,60000,39.6,684,6220,16064,0.776,0,0,1,1
1,credit_card,0.076,327.69,68000,18.28,744,3091.041667,18505,0.224,2,0,0,1
1,debt_consolidation,0.152,478.33,35000,24.94,684,4830,1505,0.086,1,0,0,1
1,debt_consolidation,0.152,287,48500,18.04,704,8370,10152,0.923,0,0,0,1
1,debt_consolidation,0.065,735.14,78000,13.57,679,8370,32180,0.709,1,0,0,1
1,debt_consolidation,0.103,972.68,200000,16.45,734,2404.041667,26337,0.223,1,0,1,1
1,debt_consolidation,0.186,911.61,80000,26.82,699,13319.04167,42309,0.543,1,0,0,1
1,debt_consolidation,0.231,564.39,72820,24.98,674,3539.041667,12831,0.551,1,3,0,1
1,debt_consolidation,0.17,263.78,288000,21.86,674,2430.041667,66968,0.84,1,0,0,1
1,credit_card,0.288,672.73,67000,19.65,679,7020,29331,0.86,0,0,0,1
1,home_improvement,0.076,389.18,62000,37.36,744,2879,8480,0.33,1,0,0,1
1,home_improvement,0.11,366.78,55000,34.17,684,6630,45491,0.596,2,2,0,1
1,major_purchase,0.206,674,95000,25.61,674,1259.041667,40845,0.904,1,0,0,1
1,debt_consolidation,0.082,1256.97,45000,60.48,699,3509.041667,19420,0.515,0,0,0,1
1,debt_consolidation,0.124,532.83,75000,14.53,704,3451.041667,13373,0.322,0,0,0,1
1,debt_consolidation,0.257,768.62,75000,38.4,704,3180.041667,18317,0.298,0,1,0,1
1,debt_consolidation,0.088,707.96,122132,19.69,694,3300,38936,0.638,0,0,0,1
1,debt_consolidation,0.186,364.65,41712,15.85,679,2092.041667,1364,0.505,0,0,0,1
1,credit_card,0.065,1163.98,150000,9.05,714,4410,32531,0.807,0,0,0,1
1,credit_card,0.152,869.58,73000,20.96,669,6451.041667,21771,0.981,0,0,1,1
1,medical,0.186,309.95,65000,27.4,724,2699.041667,36560,0.659,0,0,0,1
1,credit_card,0.076,556.52,85166,22.31,774,4725,14171,0.185,0,0,0,1
1,credit_card,0.065,1225.24,160000,22.89,679,6752.041667,35350,0.568,0,0,0,1
1,credit_card,0.131,484.95,62000,25.22,709,4079,8950,0.437,1,0,0,1
1,debt_consolidation,0.124,710.71,75000,21.31,674,3299,8142,0.696,0,2,0,1
1,debt_consolidation,0.076,622.68,120000,27.39,769,2092.041667,20943,0.339,1,0,0,1
1,credit_card,0.065,245.05,65000,16.49,769,3359,9565,0.16,1,0,0,1
1,credit_card,0.161,704.33,60000,25.8,679,5941,16689,0.635,0,0,0,1
1,debt_consolidation,0.076,311.34,50000,24.61,744,6810.041667,9871,0.466,1,0,0,1
1,debt_consolidation,0.076,108.97,65000,23.86,734,4799,9644,0.211,2,0,0,1
1,credit_card,0.17,586.97,38904,29.24,734,6030.041667,10607,0.286,3,0,1,1
1,debt_consolidation,0.088,380.54,180000,4.17,669,3390.041667,6387,0.575,1,1,0,1
1,other,0.07,77.22,30000,15.4,769,6419.041667,4733,0.117,0,0,0,1
1,other,0.082,150.84,70000,22.03,749,2609,13853,0.31,3,0,0,1
1,credit_card,0.131,242.19,170000,10.65,704,6149,20235,0.242,2,1,0,1
1,debt_consolidation,0.152,365.92,128000,7.91,694,7979,12905,0.459,0,1,0,1
1,credit_card,0.152,554.79,52905,23.55,669,2267,16771,0.648,1,0,0,1
1,debt_consolidation,0.117,281.15,100000,29.94,674,8669.041667,34535,0.631,1,0,0,1
1,credit_card,0.17,372.39,68000,27.73,699,5970.041667,19410,0.518,1,0,0,1
1,debt_consolidation,0.082,433.32,180000,14.01,734,1680.041667,15970,0.4,2,0,0,1
1,debt_consolidation,0.07,494.18,175000,8.98,724,5220.041667,16138,0.301,0,0,0,1
1,debt_consolidation,0.186,273.41,60000,25.66,679,3151.041667,17343,0.65,0,0,0,1
1,credit_card,0.186,900.62,75000,28.5,699,3960,29525,0.58,0,0,0,1
1,credit_card,0.206,198.46,103000,25.24,704,2700.041667,16704,0.607,0,0,0,1
1,debt_consolidation,0.131,287.78,36000,12.4,764,2309.041667,1134,0.099,0,0,0,1
1,debt_consolidation,0.065,918.93,340000,6.66,744,3659,11069,0.137,0,0,0,1
1,home_improvement,0.124,405.74,26000,18.37,754,2519,8356,0.342,0,0,0,1
1,credit_card,0.076,753.44,150000,24.18,769,1110,13195,0.281,1,0,0,1
1,debt_consolidation,0.088,285.41,44000,30.96,714,4440,9271,0.124,1,0,0,1
1,debt_consolidation,0.11,180.12,65000,8.84,714,4110,4745,0.144,0,0,0,1
1,debt_consolidation,0.131,33.74,55000,15.86,664,1560,7396,0.643,3,0,0,1
1,debt_consolidation,0.07,895.71,60000,13.94,684,8250.041667,29704,0.479,0,0,0,1
1,debt_consolidation,0.11,229.24,150000,2.55,669,4290.041667,7162,0.534,1,3,0,1
1,debt_consolidation,0.11,217.53,51000,20.68,744,5519,12238,0.333,0,0,0,1
1,credit_card,0.088,1014.77,61000,92.7,699,5129,30444,0.64,0,0,0,1
1,debt_consolidation,0.206,149.78,36000,31.51,669,4710,11495,0.798,0,0,0,1
1,other,0.076,68.5,45000,22.8,789,7890.041667,276,0.006,0,0,0,1
1,debt_consolidation,0.103,856.4,70000,18.24,749,1949.041667,16863,0.311,0,0,0,1
1,small_business,0.11,522.34,195000,12.49,714,2309.041667,9402,0.355,1,0,0,1
1,debt_consolidation,0.231,387.36,85000,28.55,669,3270,13476,0.279,3,0,1,1
1,debt_consolidation,0.152,208.7,39000,19.11,674,2610,2796,0.269,4,0,1,1
1,credit_card,0.143,192.22,47000,8.12,664,3390,8435,0.428,1,0,1,1
1,credit_card,0.161,598.68,68000,13.75,669,2141.041667,18641,0.971,0,1,0,1
1,debt_consolidation,0.065,640.95,125000,22.44,804,1694.041667,1370,0.011,2,0,0,1
1,credit_card,0.206,486.78,50000,33.29,714,1620.041667,8308,1.013,0,0,0,1
1,credit_card,0.117,351.44,72000,14.05,689,8520.041667,1102,0.058,2,1,1,1
1,debt_consolidation,0.124,291.82,62000,19.28,729,4140.041667,11156,0.341,0,0,1,1
1,debt_consolidation,0.082,285.15,120000,12.54,774,3900.041667,3868,0.228,0,0,0,1
1,debt_consolidation,0.161,669.11,50000,20.98,704,6839.041667,21608,0.443,0,0,0,1
1,debt_consolidation,0.131,387.5,50000,16.16,699,6660,3897,0.156,0,0,0,1
1,credit_card,0.117,265.18,36000,10.63,669,2970,11525,0.72,0,0,0,1
1,debt_consolidation,0.231,735.98,174800,36.21,724,1560,59435,0.809,0,0,0,1
1,credit_card,0.117,148.85,39000,22.71,669,2699.041667,19949,0.895,1,0,0,1
1,debt_consolidation,0.288,1003.13,110000,30.84,694,2760.041667,40494,0.92,1,0,0,1
1,debt_consolidation,0.131,547.06,66000,35.75,759,1140,27169,0.553,0,0,0,1
1,debt_consolidation,0.257,356.81,75000,24.86,674,3240,3014,0.486,0,0,1,1
1,credit_card,0.065,612.62,50000,34.25,704,2250,28084,0.492,3,0,1,1
1,credit_card,0.177,468.29,30000,26.64,689,3183.041667,11861,0.71,1,0,0,1
1,credit_card,0.082,502.79,132000,18.8,714,3580.041667,16212,0.335,0,0,1,1
1,credit_card,0.07,555.96,209000,23.75,729,3570.041667,104790,0.345,0,0,0,1
1,other,0.065,91.9,87066,17.12,749,3120.041667,38531,0.503,0,0,0,1
1,debt_consolidation,0.082,1223.97,137700,28.99,759,2159,21499,0.217,1,0,0,1
1,debt_consolidation,0.131,911.77,270000,25.9,704,6589,34056,0.429,1,0,0,1
1,credit_card,0.152,443.49,70200,14.91,664,4200.041667,5784,0.445,0,0,0,1
1,debt_consolidation,0.088,177.59,45000,9.55,724,4080,6023,0.498,0,0,0,1
1,home_improvement,0.206,374.45,110000,29.66,669,2670.041667,10878,0.435,3,0,1,1
1,other,0.161,482.77,48000,11.85,679,4085,355,0.008,2,0,1,1
1,debt_consolidation,0.161,563.47,40000,21.09,664,4319.041667,8348,0.532,0,0,1,1
1,debt_consolidation,0.082,305.52,63000,13.35,799,4109,7522,0.092,1,0,0,1
1,credit_card,0.124,516.29,73000,30.59,729,3570.041667,21053,0.521,0,0,0,1
1,debt_consolidation,0.152,454.41,98000,36.63,689,1621.041667,25939,0.326,2,0,0,1
1,credit_card,0.17,427.54,75000,24.24,689,3840.041667,15384,0.572,0,1,0,1
1,home_improvement,0.11,567.74,43000,54.67,769,5460,456,0.05,0,0,0,1
1,debt_consolidation,0.186,437.58,75000,15.98,699,5520,2789,0.797,0,0,0,1
1,debt_consolidation,0.257,446.01,105000,22.31,664,2820.041667,47063,0.803,0,0,0,1
1,credit_card,0.082,324.87,155000,8.57,724,2641,22643,0.332,0,1,0,1
1,car,0.082,471.37,95000,24.24,724,4261.041667,25582,0.236,0,0,0,1
1,debt_consolidation,0.152,869.58,185000,24.57,719,2970,48696,0.678,0,0,0,1
1,debt_consolidation,0.065,260.37,50000,19.33,809,4380,8981,0.118,0,0,0,1
1,debt_consolidation,0.231,557.8,65000,23.43,669,4380,23265,0.786,0,0,0,1
1,debt_consolidation,0.161,316.97,60020,21.76,674,4050,12471,0.487,0,0,0,1
1,debt_consolidation,0.161,121.91,24500,6.52,669,4470,3412,0.401,1,0,0,1
